"CD_MATCH","NB_NUMERO","ID_JOUEUR","NB_TIR_ATTAQUE","NB_BUT_ATTAQUE","PCT_BUT_ATTAQUE","NB_POTEAU_ATTAQUE","PCT_POTEAU_ATTAQUE","NB_HORS_CADRE_ATTAQUE","PCT_HORS_CADRE_ATTAQUE","NB_TIR_ARRETES_ATTAQUE","PCT_TIR_ARRETES_ATTAQUE","NB_TIR_CONTRES_PAR_ADVERSAIRE_ATTAQUE","PCT_TIR_CONTRES_PAR_ADVERSAIRE_ATTAQUE","NB_TIR_ATTAQUE_BUT_VIDE","PCT_TIR_ATTAQUE_BUT_VIDE","NB_BUT_ATTAQUE_BUT_VIDE","PCT_BUT_ATTAQUE_BUT_VIDE","NB_POTEAU_ATTAQUE_BUT_VIDE","PCT_POTEAU_ATTAQUE_BUT_VIDE","NB_HORS_CADRE_ATTAQUE_BUT_VIDE","PCT_HORS_CADRE_ATTAQUE_BUT_VIDE","NB_TIR_ALL","NB_BUT_ALL","PCT_BUT_ALL","NB_POTEAU_ALL","PCT_POTEAU_ALL","NB_HORS_CADRE_ALL","PCT_HORS_CADRE_ALL","NB_TIR_ARRETES_ALL","PCT_TIR_ARRETES_ALL","PCT_ARRETS_ALL","NB_TIR_7M","NB_BUT_7M","PCT_BUT_7M","NB_POTEAU_7M","PCT_POTEAU_7M","NB_HORS_CADRE_7M","PCT_HORS_CADRE_7M","NB_TIR_ARRETES_7M","PCT_TIR_ARRETES_7M","PCT_ARRETS_7M","NB_TIR_JEU","NB_BUT_JEU","PCT_BUT_JEU","NB_POTEAU_JEU","PCT_POTEAU_JEU","NB_HORS_CADRE_JEU","PCT_HORS_CADRE_JEU","NB_TIR_ARRETES_JEU","PCT_TIR_ARRETES_JEU","PCT_ARRETS_JEU","NB_TIR_ATTAQUE_PLACEE","NB_BUT_ATTAQUE_PLACEE","PCT_BUT_ATTAQUE_PLACEE","NB_POTEAU_ATTAQUE_PLACEE","PCT_POTEAU_ATTAQUE_PLACEE","NB_HORS_CADRE_ATTAQUE_PLACEE","PCT_HORS_CADRE_ATTAQUE_PLACEE","NB_TIR_ARRETES_ATTAQUE_PLACEE","PCT_TIR_ARRETES_ATTAQUE_PLACEE","PCT_ARRETS_ATTAQUE_PLACEE","NB_TIR_CONTRE_ATTAQUE","NB_BUT_CONTRE_ATTAQUE","PCT_BUT_CONTRE_ATTAQUE","NB_POTEAU_CONTRE_ATTAQUE","PCT_POTEAU_CONTRE_ATTAQUE","NB_HORS_CADRE_CONTRE_ATTAQUE","PCT_HORS_CADRE_CONTRE_ATTAQUE","NB_TIR_ARRETES_CONTRE_ATTAQUE","PCT_TIR_ARRETES_CONTRE_ATTAQUE","PCT_ARRETS_CONTRE_ATTAQUE","NB_PDB_ATTAQUE","NB_BALLON_SORTI_ATTAQUE","PCT_BALLON_SORTI_ATTAQUE","NB_INTERCEPTION_ATTAQUE","PCT_INTERCEPTION_ATTAQUE","NB_PASSE_INCOMPLETE_ATTAQUE","PCT_PASSE_INCOMPLETE_ATTAQUE","NB_INTERCEPTION_DEFENSE","NB_FAUTE_DEFENSE","NB_2_MINUTES_DEFENSE","PCT_2_MINUTES_DEFENSE","NB_CARTON_JAUNE_DEFENSE","PCT_CARTON_JAUNE_DEFENSE","NB_CARTON_ROUGE_DEFENSE","PCT_CARTON_ROUGE_DEFENSE","NB_CARTON_BLEU_DEFENSE","NB_FAUTE_ATTAQUE","NB_2_MINUTES_ATTAQUE","PCT_2_MINUTES_ATTAQUE","NB_CARTON_JAUNE_ATTAQUE","PCT_CARTON_JAUNE_ATTAQUE","NB_CARTON_ROUGE_ATTAQUE","PCT_CARTON_ROUGE_ATTAQUE","NB_CARTON_BLEU_ATTAQUE","PCT_CARTON_BLEU_ATTAQUE","NB_PASSE_DEC","NB_HPI","NB_HPI_GOAL","NB_HPI_AUTRE","FG_SCHWENKER","TS_INSERT","TS_UPDATE"
FR-1-H_6_44_1262,"00","19850528_ROBIN_MICKAEL_FR-1-H_6_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,19,,,,,,9,,0.3,,0,,,,,,0,,,,19,,,,,,9,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1263,"00","19760426_KREISS_MATHIEU_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,14,,,,,,4,,0.2,,2,,,,,,0,,0.0,,12,,,,,,4,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1263,"00","19840205_CAPPELLE_ROBIN_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,18,,,,,,7,,0.3,,5,,,,,,0,,0.0,,13,,,,,,7,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1264,"00","19750414_STOJINOVIC_NEBOSJA_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,1.0,,0,,,,,,1,,1.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1264,"00","19790517_ANNONAY_PATRICE_FR-1-H_6_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,19,,,,,,18,,0.5,,1,,,,,,0,,0.0,,18,,,,,,18,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1264,"00","19840202_DUMOULIN_CYRIL_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,21,,,,,,17,,0.4,,2,,,,,,0,,0.0,,19,,,,,,17,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1265,"00","19751211_KARABOUE_DAOUDA_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,21,,,,,,12,,0.4,,1,,,,,,0,,0.0,,20,,,,,,12,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1265,"00","19770308_ANGELOV_PETRE_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,10,,,,,,1,,0.1,,2,,,,,,0,,0.0,,8,,,,,,1,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1265,"00","19781021_MIAS_SEBASTIEN_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,26,,,,,,10,,0.3,,2,,,,,,0,,0.0,,24,,,,,,10,,0.3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1265,"00","19861216_GERARD_VINCENT_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,6,,,,,,4,,0.4,,1,,,,,,0,,0.0,,5,,,,,,4,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1266,"00","19740220_ARRIUBERGE_FABIEN_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,16,,,,,,9,,0.4,,1,,,,,,2,,0.7,,11,,,,,,7,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1266,"00","19761102_LEMONNE_NICOLAS_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,13,,,,,,5,,0.3,,2,,,,,,0,,0.0,,11,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1266,"00","19780531_PLOQUIN_YOHANN_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,21,,,,,,11,,0.4,,2,,,,,,1,,0.3,,17,,,,,,10,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_44_1266,"00","19830329_ANNOTEL_WILLIAM_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,6,,,,,,4,,0.4,,0,,,,,,0,,,,6,,,,,,4,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1267,"00","19770426_KATSCHNIG_DIDIER_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,8,,,,,,1,,0.1,,2,,,,,,0,,0.0,,6,,,,,,1,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1267,"00","19781206_SIFFERT_ARNAUD_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,16,,,,,,12,,0.4,,2,,,,,,0,,0.0,,14,,,,,,12,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1268,"00","19850528_ROBIN_MICKAEL_FR-1-H_6_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,23,,,,,,11,,0.3,,2,,,,,,1,,0.3,,19,,,,,,10,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1269,"00","19740316_POCUCA_DRAGAN_FR-1-H_6_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,12,,,,,,5,,0.3,,1,,,,,,1,,0.5,,9,,,,,,4,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1269,"00","19760426_KREISS_MATHIEU_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,0.0,,1,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1269,"00","19820222_CHAPON_FRANCOIS-XAVIER_FR-1-H_6_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,10,,,,,,10,,0.5,,2,,,,,,0,,0.0,,8,,,,,,10,,0.6,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1269,"00","19840205_CAPPELLE_ROBIN_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,29,,,,,,16,,0.4,,5,,,,,,1,,0.2,,22,,,,,,15,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1270,"00","19750414_STOJINOVIC_NEBOSJA_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,0.0,,1,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1270,"00","19840113_IDRISSI_YASSINE_FR-1-H_6_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1270,"00","19840202_DUMOULIN_CYRIL_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,22,,,,,,12,,0.4,,3,,,,,,0,,0.0,,19,,,,,,12,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1271,"00","19770308_ANGELOV_PETRE_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,16,,,,,,5,,0.2,,1,,,,,,0,,0.0,,15,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1271,"00","19781021_MIAS_SEBASTIEN_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,22,,,,,,6,,0.2,,3,,,,,,0,,0.0,,19,,,,,,6,,0.2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1272,"00","19740220_ARRIUBERGE_FABIEN_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,10,,,,,,8,,0.5,,2,,,,,,1,,0.3,,6,,,,,,7,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1272,"00","19761102_LEMONNE_NICOLAS_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,19,,,,,,8,,0.3,,1,,,,,,2,,0.7,,14,,,,,,6,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1272,"00","19790517_ANNONAY_PATRICE_FR-1-H_6_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,12,,,,,,2,,0.1,,1,,,,,,0,,0.0,,11,,,,,,2,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1273,"00","19751211_KARABOUE_DAOUDA_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,23,,,,,,11,,0.3,,6,,,,,,0,,0.0,,17,,,,,,11,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1273,"00","19780531_PLOQUIN_YOHANN_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,23,,,,,,8,,0.3,,3,,,,,,0,,0.0,,20,,,,,,8,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1273,"00","19830329_ANNOTEL_WILLIAM_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,13,,,,,,4,,0.2,,3,,,,,,0,,0.0,,10,,,,,,4,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_45_1273,"00","19861216_GERARD_VINCENT_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,7,,,,,,2,,0.2,,3,,,,,,0,,0.0,,4,,,,,,2,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1274,"00","19770426_KATSCHNIG_DIDIER_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,15,,,,,,5,,0.3,,1,,,,,,0,,0.0,,14,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1274,"00","19781206_SIFFERT_ARNAUD_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,11,,,,,,10,,0.5,,1,,,,,,0,,0.0,,10,,,,,,10,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1274,"00","19850528_ROBIN_MICKAEL_FR-1-H_6_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,22,,,,,,7,,0.2,,2,,,,,,0,,0.0,,20,,,,,,7,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1275,"00","19760426_KREISS_MATHIEU_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,0.0,,1,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1275,"00","19840205_CAPPELLE_ROBIN_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,25,,,,,,15,,0.4,,3,,,,,,1,,0.3,,20,,,,,,14,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1276,"00","19750414_STOJINOVIC_NEBOSJA_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,13,,,,,,6,,0.3,,3,,,,,,0,,0.0,,10,,,,,,6,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1276,"00","19840202_DUMOULIN_CYRIL_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,15,,,,,,9,,0.4,,2,,,,,,1,,0.3,,11,,,,,,8,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1277,"00","19740316_POCUCA_DRAGAN_FR-1-H_6_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,23,,,,,,12,,0.3,,5,,,,,,0,,0.0,,18,,,,,,12,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1277,"00","19770308_ANGELOV_PETRE_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,16,,,,,,7,,0.3,,2,,,,,,0,,0.0,,14,,,,,,7,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1277,"00","19781021_MIAS_SEBASTIEN_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,16,,,,,,6,,0.3,,3,,,,,,0,,0.0,,13,,,,,,6,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1277,"00","19820222_CHAPON_FRANCOIS-XAVIER_FR-1-H_6_FR_USIHB_94200",,,,,,,,,,,,,,,,,,,,,8,,,,,,3,,0.3,,3,,,,,,0,,0.0,,5,,,,,,3,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1278,"00","19740220_ARRIUBERGE_FABIEN_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,16,,,,,,7,,0.3,,4,,,,,,0,,0.0,,12,,,,,,7,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1278,"00","19761102_LEMONNE_NICOLAS_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,20,,,,,,7,,0.3,,2,,,,,,2,,0.5,,14,,,,,,5,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1278,"00","19840113_IDRISSI_YASSINE_FR-1-H_6_FR_USAMNG_30918",,,,,,,,,,,,,,,,,,,,,25,,,,,,23,,0.5,,2,,,,,,1,,0.3,,21,,,,,,22,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1279,"00","19780531_PLOQUIN_YOHANN_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,24,,,,,,16,,0.4,,3,,,,,,2,,0.4,,17,,,,,,14,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1279,"00","19830329_ANNOTEL_WILLIAM_FR-1-H_6_FR_FTHB_31000",,,,,,,,,,,,,,,,,,,,,2,,,,,,0,,0.0,,2,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1280,"00","19751211_KARABOUE_DAOUDA_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,19,,,,,,17,,0.5,,1,,,,,,0,,0.0,,18,,,,,,17,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1280,"00","19790517_ANNONAY_PATRICE_FR-1-H_6_FR_PSGHB_75016",,,,,,,,,,,,,,,,,,,,,22,,,,,,9,,0.3,,2,,,,,,0,,0.0,,20,,,,,,9,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_46_1280,"00","19861216_GERARD_VINCENT_FR-1-H_6_FR_MHB_34000",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1281,"00","19760426_KREISS_MATHIEU_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,19,,,,,,9,,0.3,,2,,,,,,1,,0.3,,15,,,,,,8,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1281,"00","19770426_KATSCHNIG_DIDIER_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,,,,,,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1281,"00","19781206_SIFFERT_ARNAUD_FR-1-H_6_FR_DHBGL_59140",,,,,,,,,,,,,,,,,,,,,28,,,,,,20,,0.5,,0,,,,,,3,,1.0,,22,,,,,,17,,0.4,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1281,"00","19840205_CAPPELLE_ROBIN_FR-1-H_6_FR_IPHB_13806",,,,,,,,,,,,,,,,,,,,,14,,,,,,1,,0.1,,0,,,,,,0,,,,14,,,,,,1,,0.1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1282,"00","19750414_STOJINOVIC_NEBOSJA_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,0.0,,1,,,,,,0,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1282,"00","19840202_DUMOULIN_CYRIL_FR-1-H_6_FR_CSMBHB_73000",,,,,,,,,,,,,,,,,,,,,22,,,,,,12,,0.4,,5,,,,,,1,,0.2,,15,,,,,,11,,0.4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1282,"00","19850528_ROBIN_MICKAEL_FR-1-H_6_FR_SAHB_80262",,,,,,,,,,,,,,,,,,,,,26,,,,,,6,,0.2,,3,,,,,,1,,0.3,,21,,,,,,5,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1283,"00","19770308_ANGELOV_PETRE_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,18,,,,,,9,,0.4,,0,,,,,,1,,1.0,,16,,,,,,8,,0.3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1283,"00","19781021_MIAS_SEBASTIEN_FR-1-H_6_FR_TFHB_93290",,,,,,,,,,,,,,,,,,,,,19,,,,,,5,,0.3,,1,,,,,,2,,0.7,,14,,,,,,3,,0.2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1284,"00","19740220_ARRIUBERGE_FABIEN_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,15,,,,,,14,,0.5,,1,,,,,,0,,0.0,,14,,,,,,14,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
FR-1-H_6_47_1284,"00","19761102_LEMONNE_NICOLAS_FR-1-H_6_FR_USCHB_94000",,,,,,,,,,,,,,,,,,,,,9,,,,,,5,,0.6,,1,,,,,,3,,0.8,,2,,,,,,2,,0.5,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,,,0,"2021-03-01 19:23:18",
